song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
45,Initial D - Running in The 90s.mp3,-6.908421993,48.15652847290039,6.8642730712890625,22.107595443725586,7.946528434753418,11.549306869506836,2.892298936843872,8.152899742126465,-0.109026849,7.90625,0.046397693,5.134139537811279,0.059543509036302567,5.186558246612549,1.2591241598129272,3.4825878143310547,-0.578636229,2.2888875007629395,-3.148072958,0.8170262575149536
46,Initial_D_Speed_Lover.mp3,1.1154437065124512,54.42283630371094,-3.095597506,18.990278244018555,1.341567873954773,9.41417408,2.884469985961914,7.701507568359375,1.7593570947647095,7.973110675811768,-0.048769783,8.325817108154297,1.7780091762542725,8.159090042114258,0.9021947383880615,2.60526967,-1.187294006,4.6375837326049805,-0.461832196,4.242979049682617
47,Jack Harlow - First Class.mp3,-107.5520859,67.44931793,26.728620529174805,23.757322311401367,15.108257293701172,9.880055428,6.516700267791748,14.106138229370117,2.6424055099487305,5.671542167663574,-0.599128306,-1.605785489,-1.326054096,1.427056074142456,-1.210117579,-3.412209988,-7.980368614,-1.983361244,-6.509725571,-3.063004255
48,Jack Harlow - Tyler Herro.mp3,-68.68844604,86.43074035644531,10.329082489013672,11.465699195861816,7.4195122718811035,0.40039336681365967,-5.34224844,8.791514397,-6.551187992,7.761789798736572,-3.480405569,5.408294677734375,-2.396151304,-2.196076155,-0.075408414,0.9860725998878479,-3.291199446,4.529842376708984,2.7163639068603516,5.294785022735596
49,Jamie xx - Girl.mp3,-130.023819,126.6816177368164,-0.246728599,21.220510482788086,0.851468027,14.770600318908691,2.0955986976623535,11.968937873840332,-0.983387649,6.185736179351807,1.5593818426132202,3.2236855030059814,2.0704190731048584,1.647487759590149,2.2556419372558594,4.893934726715088,3.9718666076660156,5.229291915893555,-0.995005906,0.3914187550544739
50,Jamie xx - Loud Places.mp3,-139.7751465,114.46236419677734,1.8920525312423706,19.28677749633789,9.022166252,4.887127399,-2.976267815,7.311966419219971,-0.046846174,6.607599258422852,1.4457625150680542,3.2085816860198975,0.9649913907051086,5.879354476928711,0.2549256384372711,4.154771327972412,-0.704976141,-2.484436274,-2.184755087,4.744013309
52,Jesper Kyd - Ezio-'s Family.mp3,-178.3508148,145.77981567382812,-7.690988541,22.17754554748535,-0.617950261,1.3077852725982666,1.259298563,-5.134333611,-4.871872425,0.6349401473999023,-2.331755161,2.6768782138824463,-8.001321793,-6.423549652,-3.61121726,0.7166702747344971,1.0672708749771118,0.670406163,-2.189193487,1.0389111042022705
53,Josha Daniel - Closer.mp3,-49.97318268,93.56571197509766,-7.296170712,15.470772743225098,-4.664885521,4.463520050048828,-4.804183483,0.5202944278717041,-2.280005455,6.0888285636901855,-2.747528315,-2.038000822,-4.577355385,-0.364750266,-1.091447473,4.850632190704346,-0.094492733,1.274607539176941,-0.668750763,4.072258472442627
54,"Juice WRLD, Lil Uzi Vert - Wasted (Murkish _ Huken Nightcore Remix).mp3",-56.97339249,91.25802612304688,-0.534387708,12.500259399414062,3.466982364654541,5.170153617858887,1.482665777206421,7.297566890716553,0.10332159698009491,5.9100117683410645,-1.508626342,4.689288139343262,-1.667906642,5.981997013092041,-2.196584463,6.059032917022705,1.5678367614746094,2.4503133296966553,-5.288787842,1.7230249643325806
55,Kate Bush - Running Up That Hill (A Deal With God).mp3,-149.4316101,121.5306396484375,1.5374096632003784,23.773130416870117,-1.693488836,-2.388771057,4.191183567047119,-0.166910604,-8.864652634,3.413776159286499,-9.055111885,-1.609747767,-1.091315627,-1.600856185,-4.141144276,1.1958996057510376,-3.675893545,-0.442111969,-5.606812477,-2.292943001
56,Kensuke Ushio - (i can) say nothing.mp3,-123.9395752,132.32150268554688,-13.39998722,3.0011842250823975,12.391562461853027,8.070327758789062,8.040798187,0.9286963939666748,0.8498498797416687,5.8478851318359375,5.148001194000244,4.110714912414551,-1.780818224,0.7043108940124512,-1.402469993,2.7832298278808594,1.6575802564620972,5.416133403778076,0.020315561443567276,0.30207666754722595
57,Kensuke Ushio - lit(var).mp3,-298.1845093,154.2333221435547,8.068463325500488,12.255513191223145,-1.77281034,4.487549781799316,-5.034832954,-5.358746529,-2.169768572,0.8936594724655151,-3.805615187,-7.506459713,-7.900100708,-3.591778755,-1.970475078,2.8006906509399414,4.195630073547363,3.8262479305267334,-2.479215384,-3.403855085
58,Kensuke Ushio - night lights.mp3,-227.7873688,179.29505920410156,9.804754257202148,-7.790701866,4.931009292602539,-7.542846203,-8.795248985,-7.566714287,-7.503008842,-4.27987051,-4.573454857,4.504868984222412,-4.436658859,-2.28622818,-5.876672268,5.741149902,1.0771573781967163,5.6139984130859375,0.29129287600517273,-4.59985733
59,Kesha - Your Love Is My Drug 8 - Bit [8SK8 Remix].mp3,-204.5524597,108.74920654296875,30.29103660583496,18.919588088989258,2.0576391220092773,4.530610084533691,-3.557080507,0.6432501077651978,-5.965060234,-2.500720263,-6.526509762,-2.339914322,-2.391893148,5.1746368408203125,1.9667750597000122,0.2870432436466217,-6.028245449,4.861739158630371,7.914831638336182,2.96958065
60,Klyne - Waiting.mp3,-126.8587952,112.44746398925781,10.129502296447754,27.823883056640625,18.387643814086914,7.915305137634277,1.2172938585281372,3.5585412979125977,-4.318080902,0.9656213521957397,-5.063103676,-0.123255745,-6.653619289,-2.750510931,-1.925702453,-0.406446844,-3.347136497,2.812487840652466,-3.518737793,1.1181471347808838
61,Mallrat - Your Love.mp3,-50.67855453,108.35894775390625,0.679643989,10.336447715759277,2.8580305576324463,8.206542969,3.455566167831421,4.365550518035889,-4.790095329,3.0138931274414062,-1.608325481,0.8240270018577576,-5.165982246,0.6864898204803467,-3.658522367,1.8930121660232544,1.9370630979537964,6.727636337280273,4.0393595695495605,5.515727996826172
62,Mamamoo   gogobebe.mp3,-38.6618309,76.37296295166016,0.06709484,7.561845302581787,3.815192461013794,8.278086662,4.894256591796875,1.1159389019012451,0.31360408663749695,2.975585938,-6.825263023,-0.235415936,-2.04238081,1.1901880502700806,-2.500110149,1.058437705039978,-2.499771833,0.5541157126426697,-2.278686523,-0.324379534
63,Mareux - The Perfect Girl.mp3,-66.93994904,120.00831604003906,-26.23909187,50.34116744995117,-1.598947644,2.6861801147460938,6.858861923217773,6.830016136169434,3.2267651557922363,9.550709724,-0.926439583,4.567117691040039,0.5901657342910767,4.6213836669921875,5.060042381286621,8.163890838623047,-1.691658854,1.5289132595062256,-0.177195191,-1.700872064
64,MEGA_NRG_MAN_BURNING_DESIRE【頭文字D_INITIAL_D】.mp3,-27.54938316,84.44827270507812,8.506288528442383,16.323833465576172,1.9510589838027954,2.4942610263824463,0.072958857,10.371508598327637,-1.535869002,6.232770919799805,1.817768931388855,4.121566295623779,0.1764046847820282,1.7450098991394043,-1.816950798,4.211007595062256,-1.111903191,3.564016819000244,-0.402222484,2.167175293
65,Men at Work - Down Under.mp3,-157.6477051,80.32928466796875,0.13314509391784668,20.006017684936523,1.9446285963058472,13.821435928344727,-0.576913953,6.405235290527344,-6.016633511,9.688779830932617,-0.973458946,3.226731061935425,-0.389743954,-1.189420104,-3.609360695,3.2122609615325928,-8.195782661,-3.603084087,-3.080520391,-2.965421438
66,MGMT - Electric Feel.mp3,-37.18302536,101.04242706298828,-1.689082503,22.110984802246094,1.9455903768539429,10.520068168640137,-0.495550662,7.688694953918457,1.2277894020080566,7.182584762573242,0.6263453364372253,5.907714366912842,-3.824845552,1.7778737545013428,-3.461262941,2.7512927055358887,-0.768004835,-0.039428487,-1.815346599,1.8284010887145996
67,momentous - luv. fi (lofi video).mp3,-257.1611938,167.23406982421875,-5.733768463,7.664103031158447,7.472513675689697,0.5892663598060608,0.9753819108009338,-2.576505184,-3.312395096,-5.990156174,-7.892539024,-4.542450428,-3.175198555,-4.952862263,-3.062447548,-2.361467123,-1.86620152,-0.555173814,0.03538515,-1.485194683
68,Mont Duamel - Lessons.mp3,-77.48419952,116.54071807861328,5.872570514678955,17.016080856323242,3.8978137969970703,9.769113540649414,-5.284051418,-0.050487693,-6.493244648,0.9903820157051086,-3.752008915,1.0306425094604492,-2.664066553,2.8191113471984863,-3.200488091,2.269869565963745,-0.251436502,2.305767297744751,-3.741702795,1.1348583698272705
69,Mura Masa - 2gether.mp3,-109.1705399,109.1558609008789,16.56903648376465,21.301958084106445,6.871309757232666,3.7469804286956787,5.313452243804932,3.888392925262451,-3.834403753,8.279926300048828,-6.189237595,4.4587321281433105,-3.996630192,1.494180679321289,-1.615987897,1.643042802810669,-3.361899137,1.4876980781555176,-0.703887463,-0.090914659
70,Para One - Finale.mp3,-179.600647,155.60667419433594,-13.45975685,6.501551628112793,-1.664519429,5.688575744628906,-14.53447914,-2.48253274,-4.690379143,-2.609284401,-4.979488373,-1.082947731,-7.780293465,-3.29117918,-1.046835184,1.023769497871399,-0.524397373,-1.312234044,-3.17370677,-2.35251689
71,rAHHH - Clouds.mp3,-161.1112061,126.13308715820312,16.691123962402344,6.935887813568115,-8.540857315,-0.695688546,-4.060427189,-5.668673038,-0.538494647,1.2613184452056885,-5.801143646,-5.831430435,-7.552058697,-0.505750835,-3.360877991,0.2533210217952728,-4.666704655,0.9759788513183594,-0.731122613,2.6681265830993652
72,Ranidu - Hinahenne mung (Nil Nayaniye).mp3,-85.51602173,80.91213989257812,-11.06627178,17.83281707763672,0.2677273452281952,0.9230789542198181,-6.775602818,-1.652127147,-8.446466446,4.322173595428467,-2.802235603,0.24682480096817017,-2.726319075,1.542093276977539,-4.513823986,-3.215239525,-5.588277817,-0.500706971,-6.275965214,3.617677927017212
