song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
38,Gigi Masin - Clouds.mp3,-293.98486328125,124.6856460571289,23.814430236816406,31.776935577392578,30.982358932495117,14.471817016601562,4.647854328155518,-2.4576032161712646,-1.120625615119934,-2.468977928161621,0.4369424879550934,-3.0444490909576416,-5.141536235809326,-5.271423816680908,-2.7309327125549316,-0.05567942187190056,-0.1845705211162567,-0.21695737540721893,1.6588529348373413,5.400125980377197
39,Gigo-'n-'Migo - It’ll Be Alright.mp3,12.186697959899902,57.87399673461914,-12.25551986694336,6.521071434020996,6.125422477722168,1.1546655893325806,-8.207035064697266,6.48344612121582,-7.618377208709717,6.00775671005249,-2.0651183128356934,2.4704575538635254,-1.7347521781921387,3.6392693519592285,-3.2903990745544434,1.2853423357009888,-1.821740984916687,1.8304063081741333,-0.8310973048210144,1.5182217359542847
40,Glacier - Still.mp3,-62.35271072387695,89.26032257080078,-4.486330032348633,14.025374412536621,-7.673202037811279,2.8129663467407227,-3.130216360092163,3.231860876083374,-2.079336166381836,4.228944301605225,-0.4450094699859619,4.402224063873291,0.2526203691959381,3.7401866912841797,-0.18039830029010773,3.2396042346954346,-0.11198914796113968,1.0641670227050781,-0.6669748425483704,2.25311017036438
41,Golden Vessel - Jersey City.mp3,-151.34336853027344,126.3716812133789,2.031853199005127,25.031837463378906,11.41919994354248,4.140740394592285,-2.176323652267456,-4.791184425354004,-7.464491844177246,-4.266713619232178,-4.163189888000488,-4.515696048736572,-1.9595779180526733,-3.0450804233551025,-0.6961570978164673,0.6657679677009583,-2.0197503566741943,3.5547311305999756,2.186933755874634,3.2455551624298096
42,Golden Vessel - Shoulders.mp3,-120.69927978515625,88.96204376220703,9.933935165405273,33.517494201660156,7.789063453674316,14.771256446838379,2.7023141384124756,7.90335750579834,-3.519181728363037,6.7711639404296875,-2.1339967250823975,-2.6985440254211426,-2.388409376144409,-0.09850656986236572,-2.59794545173645,1.284140706062317,-4.170418739318848,-0.3079594075679779,-1.9225801229476929,0.5699489712715149
43,Golden Vessel - Tell the-Girl.mp3,-114.71328735351562,106.872314453125,23.24392318725586,17.178882598876953,9.656198501586914,2.225296974182129,-4.611553192138672,0.7957664132118225,-10.509121894836426,2.849022626876831,-5.989798069000244,-1.5993053913116455,-7.627659797668457,-0.9196674227714539,-1.897778868675232,-1.651092767715454,-5.890627861022949,1.3574734926223755,-5.301034927368164,-2.4106669425964355
44,Golden Vessel - that-'s us.mp3,-139.70526123046875,117.90067291259766,-2.306509017944336,14.354249000549316,4.362569808959961,6.4438300132751465,-2.511967182159424,-2.5307435989379883,-6.488205909729004,-1.4155693054199219,-2.9445910453796387,-2.7838621139526367,-4.380146026611328,-1.7421388626098633,-2.5711469650268555,0.8987491130828857,-2.638683319091797,0.9104392528533936,-2.878671884536743,-3.4701926708221436
45,Gotye - Somebody That I Used To Know.mp3,-138.27598571777344,122.81471252441406,10.13350772857666,34.22624588012695,10.596426963806152,15.131719589233398,6.699559211730957,4.381678581237793,-1.7838349342346191,2.705390453338623,-1.425978422164917,1.9439462423324585,-6.433717727661133,1.7172092199325562,-1.0276215076446533,1.8555021286010742,-2.852733850479126,-0.19031302630901337,-0.6178125739097595,0.7983171939849854
46,Grandson - Blood Water.mp3,-30.788341522216797,50.265830993652344,1.2758781909942627,21.56640625,2.555243492126465,9.7678861618042,5.226919174194336,5.199493408203125,0.23834313452243805,6.339178562164307,-0.6172163486480713,7.285688400268555,0.6992068290710449,3.5243213176727295,-0.7975620627403259,4.9222307205200195,-1.6210858821868896,4.875470161437988,0.30009156465530396,3.6479239463806152
47,grant - Better Off Alone.mp3,-47.47072982788086,86.11344146728516,13.02888298034668,24.456205368041992,5.859036922454834,8.979695320129395,-3.9356367588043213,4.339499473571777,-2.5581107139587402,-0.5926133990287781,0.8131442070007324,1.8913930654525757,-1.6223206520080566,1.9710663557052612,-0.7972237467765808,3.4239580631256104,-2.3071882724761963,-0.7099345326423645,-3.1620891094207764,0.6699154376983643
48,Grape Milk - Freedom and regret.mp3,-109.98429107666016,141.8591766357422,0.6786866784095764,19.2342472076416,1.194097876548767,-0.6311529278755188,-5.007595062255859,-2.100372314453125,-7.6757917404174805,-0.5904341340065002,-5.50094747543335,-5.029239654541016,-3.24420428276062,0.06509246677160263,-0.7835966944694519,0.06353449821472168,-0.8819441795349121,1.522925615310669,-2.2655954360961914,-1.6448123455047607
49,Grape Milk - seen before heard.mp3,-239.629638671875,111.09635162353516,4.8683180809021,12.806374549865723,4.404747486114502,-6.994136810302734,-7.191341400146484,-5.259875297546387,-9.273844718933105,-5.2736124992370605,-7.4386491775512695,-5.431587219238281,-5.818865776062012,-5.477803707122803,-3.2717835903167725,-2.7833375930786133,-4.719785213470459,-1.9804375171661377,-3.799100637435913,-2.662814140319824
50,Greyhat - For U And I.mp3,-84.02349853515625,109.1405258178711,14.54655933380127,14.680375099182129,3.0177149772644043,4.803890705108643,-0.4013429582118988,1.8435583114624023,-3.958035707473755,3.5491039752960205,-3.463202476501465,1.491686224937439,-2.966851234436035,-2.092573881149292,-4.927844524383545,2.667760133743286,-2.822047710418701,-0.06252706050872803,-1.7975544929504395,0.3153974413871765
51,Gym Class Heroes Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO].mp3,-34.28567886352539,69.61744689941406,-4.70393180847168,16.955074310302734,1.1340062618255615,2.8440089225769043,-4.872874736785889,5.869466781616211,0.3371219336986542,5.221035003662109,-4.464938640594482,3.49654221534729,-1.5114141702651978,1.328279972076416,1.699955701828003,3.9287662506103516,-2.1754753589630127,5.338958263397217,-2.191605806350708,1.7092959880828857
52,Habstrakt - About You.mp3,-77.02032470703125,95.44506072998047,-16.06180763244629,21.823923110961914,1.6112738847732544,10.767962455749512,0.9639343619346619,5.031887531280518,1.2474651336669922,4.3524065017700195,-0.3712608218193054,2.685814142227173,-1.887863039970398,-0.07736198604106903,-1.7666082382202148,2.4546103477478027,-0.23114342987537384,0.93156498670578,-2.2805941104888916,1.516056776046753
53,Habstrakt - All Night.mp3,-54.76201629638672,84.89054870605469,1.875041127204895,13.122295379638672,7.976844787597656,12.881905555725098,1.5897241830825806,13.099079132080078,3.992112398147583,3.9442555904388428,0.7617971897125244,4.819000244140625,-2.0118865966796875,3.5000195503234863,-1.526328682899475,4.417144298553467,0.08589310944080353,1.3585861921310425,-1.7437958717346191,1.3761327266693115
54,Habstrakt - De la street.mp3,-25.744924545288086,57.505794525146484,-15.439306259155273,17.03879165649414,-1.8200595378875732,6.608587741851807,-1.8872696161270142,5.24749755859375,-2.2489473819732666,2.8114659786224365,-3.9337353706359863,2.4374616146087646,-3.055661201477051,0.5294629335403442,-4.30930757522583,0.5672409534454346,-3.2701594829559326,0.8862757682800293,-4.054749488830566,0.9918463826179504
55,Habstrakt - Infinite.mp3,-10.182595252990723,78.12285614013672,-9.16885757446289,14.684306144714355,-2.990647554397583,11.459275245666504,-0.8085920214653015,6.581637859344482,-0.3524768352508545,4.988459587097168,-0.30758151412010193,6.088852882385254,0.16945971548557281,4.867585182189941,-0.7407888770103455,4.2135329246521,-0.8335396647453308,2.8393239974975586,-0.48660942912101746,4.831600666046143
56,Habstrakt - Lasagne.mp3,-7.22803258895874,49.934200286865234,-14.240845680236816,23.237133026123047,1.0068719387054443,11.894160270690918,1.0904256105422974,6.56004524230957,2.081449270248413,8.980276107788086,0.835364580154419,2.731684684753418,-5.027595043182373,0.4524909257888794,0.24542251229286194,4.603470325469971,1.2372360229492188,8.196130752563477,2.602304220199585,0.442129909992218
57,Habstrakt - The One.mp3,-29.293827056884766,75.66388702392578,-21.008716583251953,23.401615142822266,6.887236595153809,14.967495918273926,1.573948621749878,8.926109313964844,1.2689135074615479,5.5400519371032715,-1.7878135442733765,-0.15816551446914673,-1.6926645040512085,2.7981507778167725,-1.842619776725769,4.648561954498291,1.145664930343628,2.8554415702819824,-1.4313069581985474,2.3047688007354736
58,Habstrakt - Vibin.mp3,-28.563858032226562,53.81663513183594,-11.483671188354492,15.523896217346191,5.308326721191406,16.08338737487793,0.7069182991981506,6.281548500061035,-1.867223858833313,5.990524768829346,-0.7363904118537903,1.9297959804534912,-2.969557523727417,1.103055715560913,-0.2770804762840271,6.1543145179748535,-0.43999648094177246,2.280012607574463,-3.6813786029815674,1.387864351272583
59,Habstrakt - Ya Think.mp3,-60.01118850708008,61.046077728271484,2.1233062744140625,26.87070655822754,5.604674339294434,12.773465156555176,4.017483234405518,7.1137166023254395,-1.979848861694336,4.698148727416992,4.71913480758667,4.9471330642700195,-1.5087392330169678,1.4638646841049194,0.6054250001907349,5.065054416656494,-0.516487181186676,2.977588653564453,-0.38077372312545776,6.29802942276001
60,Hal Walker - Khaen Rock.mp3,-135.41746520996094,140.58261108398438,-54.47178649902344,9.679136276245117,-13.859219551086426,1.7301759719848633,-5.922948360443115,-5.884051322937012,-10.549991607666016,-4.5004987716674805,-6.199154376983643,5.816549777984619,3.598578453063965,10.838902473449707,7.607797145843506,8.423417091369629,0.2741160988807678,-1.0052638053894043,2.4428446292877197,4.914556980133057
61,Halder - 365.mp3,-81.03687286376953,86.45977783203125,3.437579870223999,8.824432373046875,-9.167462348937988,4.538402557373047,-8.000974655151367,3.5042977333068848,-3.301644802093506,4.475326061248779,2.227790355682373,7.322824478149414,-0.3688904643058777,1.676569938659668,-0.31215792894363403,6.534969329833984,4.2078070640563965,10.04111099243164,4.493785858154297,7.439971446990967
62,Halder - i do.mp3,-24.26120376586914,90.24312591552734,-10.436219215393066,12.429868698120117,-4.169620037078857,0.11863621324300766,-5.289130210876465,-3.6356279850006104,-8.395161628723145,-1.4904073476791382,-7.508501052856445,-2.555091619491577,-9.445672988891602,-5.7202863693237305,-6.820024490356445,-0.11395219713449478,-3.9253933429718018,1.0723466873168945,-1.8111019134521484,2.8929154872894287
63,Halder - in my head .mp3,-46.19186782836914,102.40861511230469,-6.372051239013672,16.783397674560547,-1.657483458518982,3.9091637134552,-3.131272077560425,3.470093011856079,-0.7414122819900513,5.494450569152832,-4.638462543487549,-2.251274824142456,-4.504855155944824,-0.0427839420735836,-1.3663239479064941,2.956066846847534,-0.5869149565696716,2.892895460128784,-4.698070049285889,-1.1965805292129517
64,Halder - okay.mp3,-74.52182006835938,87.1513900756836,-5.865828990936279,15.845196723937988,-4.447087287902832,4.728336334228516,-5.937572479248047,1.6348901987075806,-5.069581031799316,-3.5962820053100586,-4.006738185882568,0.06451442837715149,-6.948458671569824,-0.8924365639686584,-8.834761619567871,-2.2868237495422363,-4.892160892486572,0.6200884580612183,-0.9638425707817078,0.9392493963241577
65,Halder - Sippin-'.mp3,-64.32334899902344,78.75238037109375,0.12364932894706726,9.527104377746582,-7.315552234649658,2.755603790283203,-7.288150310516357,-0.5070398449897766,-5.811262607574463,-0.2062341421842575,-4.067896842956543,0.9889044761657715,-3.2457525730133057,0.31703463196754456,-5.615561485290527,0.13602560758590698,-4.123854637145996,0.07907935976982117,-3.9044618606567383,0.5852790474891663
66,Hallman - Talk About my-free-mp3s.com .mp3,-43.643280029296875,79.48477935791016,3.7193078994750977,6.077024459838867,-4.183711051940918,8.199557304382324,-3.3170669078826904,-0.886103630065918,-3.7604856491088867,0.6368889212608337,1.7933393716812134,10.139456748962402,2.8329451084136963,-2.3759565353393555,-7.8778977394104,-1.5197629928588867,-4.918177604675293,-0.8134815692901611,-5.245489597320557,-2.773203134536743
67,Halsey - Graveyard.mp3,-91.11709594726562,101.85541534423828,2.2689623832702637,21.20482635498047,8.058049201965332,5.26022481918335,11.786629676818848,-8.418192863464355,9.675581932067871,-3.0594308376312256,-0.7601417303085327,-0.4527321755886078,-8.438569068908691,4.524279594421387,-4.747185707092285,-3.215327024459839,-4.790439128875732,1.235811710357666,-7.027400970458984,6.483595848083496
68,Halsey - Nightmare my-free-mp3s.com .mp3,-81.0634994506836,85.2652359008789,-6.321250915527344,21.4003963470459,3.7004878520965576,4.480720520019531,0.8040067553520203,4.445178031921387,2.566129684448242,0.3592630922794342,-1.7864612340927124,4.36367654800415,-4.2604804039001465,6.697770595550537,-3.4859044551849365,-0.17756050825119019,-3.4153201580047607,-2.084652900695801,-4.820882320404053,1.392333745956421
69,Hans Zimmer - Cornfield Chase.mp3,-258.0138244628906,147.31150817871094,2.8869760036468506,28.275842666625977,2.3684980869293213,2.8226332664489746,-1.01296067237854,-1.7462209463119507,-2.4647157192230225,-2.0824131965637207,-5.285366058349609,2.066833734512329,1.862798810005188,2.073770761489868,0.16914764046669006,1.189959168434143,-3.3229429721832275,-1.0088725090026855,-1.8902902603149414,2.9937820434570312
